Lambda,Idark(DI Lamp Off),Iblank (DI Lamp On),"Ikn (Nitrate = 45, Salinity = 33.885)","Izn (Zero Nitrate, Salinity= 36.052)","Ich (DI Water,  Salinity = 0 ,Nitrate = 45)","Its (Tank Water, first week sampled)", A(zn),A(kn),ESW(T1ZNTcal),ASW(T1ZNTis),ASW(T2KNTcal),ESW(T1ZNTis),ASE(TcalZN),,,,,,,,,S1(ZNcal),S2(KNcal),S(TS),T1(ZNcal),T2(KNcal),T(TS),S(Norm),Known NO3-
498.803,2716.625,31646.25,29648.125,29802.125,29579.25,29918.75,0.028605947,0.031082261,0.000862151,,,,,,,,,,,,,,,,,,,,
499.346,2659.75,31778.375,29802.5,29930.125,29707.875,30009.5,0.028479753,0.030517017,0.000846472,,,,,,,,,,,,,,,,,,,,
499.889,2723.75,31940.875,29926.375,30117,29865.125,30194.875,0.027993918,0.031026664,0.000860609,,,,,,,,,,,,,,,,,,,,
500.432,2713.625,31685.875,29676.375,29807.375,29599.625,29924.5,0.029113105,0.031218039,0.000865917,,,,,,,,,,,,,,,,,,,,
500.975,2728.125,31529.75,29551.75,29664.25,29447.375,29806.875,0.029081873,0.030899523,0.000857082,,,,,,,,,,,,,,,,,,,,
501.518,2658.125,31394.875,29434,29599.5,29401.25,29677.625,0.028017893,0.030693978,0.000851381,,,,,,,,,,,,,,,,,,,,
502.061,2775.25,31496.75,29479.75,29693,29458.625,29778.75,0.028168362,0.031622667,0.00087714,,,,,,,,,,,,,,,,,,,,
502.604,2675.5,31682,29700,29849.625,29685.25,29951.875,0.02833976,0.030737661,0.000852592,,,,,,,,,,,,,,,,,,,,
503.147,2712.875,32402.25,30352.125,30542.625,30353,30616.375,0.02809175,0.031074801,0.000861944,,,,,,,,,,,,,,,,,,,,
503.69,2675.875,33175,31107.625,31284.125,31075.625,31411.75,0.027796088,0.030483788,0.000845551,,,,,,,,,,,,,,,,,,,,
504.233,2701.125,34026.875,31869.875,32039,31829.625,32151.125,0.028472824,0.030983659,0.000859416,,,,,,,,,,,,,,,,,,,,
504.776,2852.5,34663,32461.375,32671.75,32404.375,32744.375,0.028073779,0.031148589,0.000863991,,,,,,,,,,,,,,,,,,,,
505.319,2712.375,34914.25,32713,32903.375,32688.875,32996,0.028003662,0.030750857,0.000852958,,,,,,,,,,,,,,,,,,,,
505.862,2719.625,35252.625,32994,33179,32939.5,33270.5,0.028603125,0.031248927,0.000866774,,,,,,,,,,,,,,,,,,,,
506.405,2653.125,35539.625,33307.875,33530.375,33253,33568.25,0.027379041,0.030519877,0.000846552,,,,,,,,,,,,,,,,,,,,
506.948,2683.25,35854.5,33598.875,33773,33521.625,33859.625,0.028144608,0.030583807,0.000848325,,,,,,,,,,,,,,,,,,,,
507.491,2883.5,36411.875,34085.375,34269.625,34006.5,34333.75,0.028674805,0.031231813,0.000866299,,,,,,,,,,,,,,,,,,,,
508.034,2699.125,36527.75,34203.375,34424,34159.5,34509,0.027884426,0.030915201,0.000857517,,,,,,,,,,,,,,,,,,,,
508.577,2727.625,36809.625,34456.25,34625.375,34392.125,34752.125,0.028765022,0.03107382,0.000861917,,,,,,,,,,,,,,,,,,,,
509.12,2684.375,36960.25,34624.5,34844.5,34540.5,34939,0.027670822,0.030651939,0.000850215,,,,,,,,,,,,,,,,,,,,
509.663,2708.625,37199.5,34847.5,35061.875,34797.625,35111,0.027786299,0.030673542,0.000850814,,,,,,,,,,,,,,,,,,,,
510.206,2854.75,37491.75,35095,35317.875,35044.5,35402.25,0.028149946,0.031141869,0.000863804,,,,,,,,,,,,,,,,,,,,
510.749,2743.75,37486,35043.75,35257,35010.375,35364.375,0.028797558,0.031655419,0.000878049,,,,,,,,,,,,,,,,,,,,
511.292,2780.75,37530.75,35198.125,35354.75,35107.875,35454.125,0.028083717,0.030176964,0.00083704,,,,,,,,,,,,,,,,,,,,
511.835,2728.125,37550.25,35179.5,35341.125,35149.75,35443.5,0.02846452,0.030622167,0.000849389,,,,,,,,,,,,,,,,,,,,
512.378,2697.875,37525.75,35148,35322.875,35061.875,35424.5,0.028376457,0.030710603,0.000851842,,,,,,,,,,,,,,,,,,,,
512.921,2717.25,37452.75,35113,35283.625,35037.875,35381.5,0.028004135,0.030285516,0.000840051,,,,,,,,,,,,,,,,,,,,
513.464,2675.875,37328.625,34994.75,35177.375,34937.75,35264.25,0.027834301,0.030281471,0.000839939,,,,,,,,,,,,,,,,,,,,
514.007,2742.25,37398.375,35018.625,35163.75,34990.25,35294.5,0.028946898,0.030895249,0.000856964,,,,,,,,,,,,,,,,,,,,
514.55,2818.5,37413.125,34982.375,35174,34956.5,35292,0.029060512,0.031640262,0.000877628,,,,,,,,,,,,,,,,,,,,
515.093,2861.5,37242.75,34842.25,35011.875,34832.5,35132.375,0.029135619,0.031433018,0.00087188,,,,,,,,,,,,,,,,,,,,
515.636,2732,37028.25,34652.5,34858.625,34651.25,34959.25,0.028381532,0.031176951,0.000864777,,,,,,,,,,,,,,,,,,,,
516.179,2781.375,37008.5,34629.5,34790.125,34576.125,34916.625,0.029101706,0.031286552,0.000867817,,,,,,,,,,,,,,,,,,,,
516.722,2842.875,36983.875,34622.25,34749.75,34570,34931.75,0.029391967,0.031130886,0.0008635,,,,,,,,,,,,,,,,,,,,
517.265,3026.75,37122.375,34717.875,34925.25,34664.875,35018.125,0.028928395,0.031760999,0.000880977,,,,,,,,,,,,,,,,,,,,
517.808,2823.125,36902.5,34481.875,34663.375,34481.25,34825.75,0.029515152,0.031997858,0.000887547,,,,,,,,,,,,,,,,,,,,
518.351,2935.5,37000.25,34569.125,34765,34613.25,34965,0.02947539,0.032156244,0.000891941,,,,,,,,,,,,,,,,,,,,
518.894,3115.5,37050,34669.25,34838.5,34706.375,35032.75,0.029267203,0.031590474,0.000876247,,,,,,,,,,,,,,,,,,,,
519.437,3045.5,37104.875,34633.875,34809.625,34715.75,35019.75,0.030299778,0.032709389,0.000907284,,,,,,,,,,,,,,,,,,,,
519.98,3135.125,37170.375,34707.25,34854.5,34773.25,35060.75,0.030604324,0.032625131,0.000904947,,,,,,,,,,,,,,,,,,,,
520.523,3279.375,37389,34883.125,35095.5,35003.5,35290,0.030229661,0.033138327,0.000919181,,,,,,,,,,,,,,,,,,,,
521.066,3142.25,37373.75,34865.75,34989,34931.75,35264.375,0.031360811,0.033044834,0.000916588,,,,,,,,,,,,,,,,,,,,
521.609,3224.25,37513.375,35024.25,35144.375,35109.75,35407.75,0.031091819,0.032729283,0.000907835,,,,,,,,,,,,,,,,,,,,
522.152,3249.25,37663,35108.125,35260.5,35213.625,35494.375,0.031429366,0.033501563,0.000929257,,,,,,,,,,,,,,,,,,,,
522.695,3956,38507.5,35890.125,36001,36038.75,36397.125,0.03270663,0.034211885,0.000948959,,,,,,,,,,,,,,,,,,,,
523.238,3390.625,38033.625,35412,35605.625,35574,35914,0.031557358,0.034175517,0.000947951,,,,,,,,,,,,,,,,,,,,
523.781,3478,38313.25,35629.25,35793.875,35825.375,36135.125,0.032603012,0.034821069,0.000965857,,,,,,,,,,,,,,,,,,,,
524.324,3589.25,38520,35806.25,36022.125,35997.25,36360.625,0.032222462,0.035122813,0.000974226,,,,,,,,,,,,,,,,,,,,
524.867,3456.375,38683.75,36004.375,36181.375,36136.625,36500.875,0.032000627,0.034355975,0.000952956,,,,,,,,,,,,,,,,,,,,
525.41,3431,38858.625,36175,36380.5,36290.875,36668.875,0.03149321,0.034210307,0.000948916,,,,,,,,,,,,,,,,,,,,
525.953,3294.25,38890.625,36251.5,36440.125,36328.25,36665.25,0.030976285,0.033454807,0.00092796,,,,,,,,,,,,,,,,,,,,
526.496,3162.625,39039.375,36382.875,36602.625,36419,36821,0.030546826,0.033410198,0.000926722,,,,,,,,,,,,,,,,,,,,
527.039,3138.5,39177.625,36606.25,36790,36598.75,36972.625,0.029769811,0.032147722,0.000891704,,,,,,,,,,,,,,,,,,,,
527.582,3036,39321.25,36711.5,36916.375,36689.125,37089.625,0.029781911,0.032416067,0.000899148,,,,,,,,,,,,,,,,,,,,
528.125,2974.125,39486.375,36899.75,37113.375,36908.25,37257.625,0.02918462,0.031910739,0.000885131,,,,,,,,,,,,,,,,,,,,
528.668,3144.125,39765.75,37195.375,37435.375,37206.375,37573.5,0.028554295,0.031604552,0.000876638,,,,,,,,,,,,,,,,,,,,
529.211,2949.875,39931.125,37329.875,37543.875,37243.125,37623.625,0.028980806,0.031675714,0.000878612,,,,,,,,,,,,,,,,,,,,
529.754,2775.625,39977.75,37359.625,37584.375,37282.875,37694.875,0.02887932,0.031692525,0.000879078,,,,,,,,,,,,,,,,,,,,
530.297,2903.75,40181.125,37631.25,37844.125,37595.125,37951,0.028117761,0.030771803,0.000853539,,,,,,,,,,,,,,,,,,,,
530.84,2725,40218.5,37645.5,37881.875,37629.625,37982.75,0.027945719,0.03087553,0.000856417,,,,,,,,,,,,,,,,,,,,
531.383,2785.375,40403,37804.25,38007.5,37775,38109,0.028575819,0.031089183,0.000862343,,,,,,,,,,,,,,,,,,,,
531.926,2753,40443.125,37850.375,38105.875,37846.375,38182.75,0.02780284,0.030952942,0.000858564,,,,,,,,,,,,,,,,,,,,
532.469,2733.25,40503.375,37913.875,38186.875,37895.375,38220.375,0.027487775,0.030844871,0.000855566,,,,,,,,,,,,,,,,,,,,
533.012,2760.25,40546.375,37983.875,38194.375,37913.625,38252.375,0.027910644,0.030498308,0.000845953,,,,,,,,,,,,,,,,,,,,
533.555,2719.25,40595,37973,38198.5,37877.375,38259,0.028386811,0.031155921,0.000864194,,,,,,,,,,,,,,,,,,,,
534.098,2753.625,40613.625,38016.25,38159.625,37864.625,38223.75,0.029103745,0.030865971,0.000856151,,,,,,,,,,,,,,,,,,,,
534.641,2747.375,40562.25,37940.875,38111.125,37854.125,38177.125,0.029104357,0.031200209,0.000865422,,,,,,,,,,,,,,,,,,,,
535.184,2665,40410,37846.125,38025.625,37766.5,38043.375,0.028339497,0.030549707,0.000847379,,,,,,,,,,,,,,,,,,,,
535.727,2699.625,40342.125,37782.875,37952.875,37679,38028,0.028479298,0.030578641,0.000848182,,,,,,,,,,,,,,,,,,,,
536.27,2823.375,40223.375,37710.625,37909.5,37599.5,37914.625,0.027736196,0.030204865,0.000837814,,,,,,,,,,,,,,,,,,,,
536.813,2757.625,40203.125,37615.75,37827.125,37567.125,37852.5,0.02847006,0.031095611,0.000862521,,,,,,,,,,,,,,,,,,,,
537.356,2643,39949.25,37412.125,37629.25,37367.5,37645.625,0.027884201,0.030587835,0.000848437,,,,,,,,,,,,,,,,,,,,
537.899,2852.75,39957.875,37408.75,37596.125,37359.25,37639.75,0.028561895,0.030910434,0.000857385,,,,,,,,,,,,,,,,,,,,
538.442,2614.375,39624.75,37125.75,37333.875,37067.25,37333.5,0.027750023,0.030361223,0.000842151,,,,,,,,,,,,,,,,,,,,
538.985,2699.875,39560.5,36973.75,37226,36990.625,37231.875,0.028414856,0.031599486,0.000876497,,,,,,,,,,,,,,,,,,,,
539.528,2642,39344.875,36790.5,36961,36747,37058,0.02916546,0.031328453,0.00086898,,,,,,,,,,,,,,,,,,,,
540.071,2713.25,39259,36748.875,36951.875,36629.375,36990.125,0.028320564,0.030903149,0.000857183,,,,,,,,,,,,,,,,,,,,
540.614,3083.625,39187.125,36719.875,36931.5,36671.625,36959.125,0.028017897,0.030741734,0.000852705,,,,,,,,,,,,,,,,,,,,
541.157,2694.875,38934.625,36394.25,36632.875,36371.625,36675,0.028498948,0.031563347,0.000875495,,,,,,,,,,,,,,,,,,,,
541.7,2989.5,39094.625,36598.625,36810.5,36550.875,36859.5,0.028382408,0.031111647,0.000862966,,,,,,,,,,,,,,,,,,,,
542.243,2738.75,38748.375,36213.25,36436.625,36157.5,36456.125,0.028816084,0.0317045,0.00087941,,,,,,,,,,,,,,,,,,,,
542.786,2762.125,38564.75,36037.875,36255.75,36009.125,36296.25,0.028952716,0.031787017,0.000881699,,,,,,,,,,,,,,,,,,,,
543.329,2735.375,38462,35980.25,36153,35947.75,36216.375,0.02901641,0.031267287,0.000867283,,,,,,,,,,,,,,,,,,,,
543.872,2668.75,38330.875,35862.5,36050.375,35803,36101.875,0.028699744,0.031150899,0.000864055,,,,,,,,,,,,,,,,,,,,
544.415,2705.625,38292.25,35812.5,36033.75,35783.125,36048,0.02847592,0.031368613,0.000870094,,,,,,,,,,,,,,,,,,,,
544.958,2882.875,38352.125,35878.875,36118.25,35863.25,36121.75,0.028251422,0.03139071,0.000870706,,,,,,,,,,,,,,,,,,,,
545.501,2712.625,38197.375,35743,35943.875,35706.125,36017.125,0.028495072,0.031128246,0.000863426,,,,,,,,,,,,,,,,,,,,
546.044,2627.25,38101.5,35617.25,35846.25,35561.375,35922.875,0.028526668,0.031530907,0.000874595,,,,,,,,,,,,,,,,,,,,
546.587,2717.125,38064.5,35658.375,35864.375,35576.375,35905.625,0.027909664,0.030617092,0.000849248,,,,,,,,,,,,,,,,,,,,
547.13,2717.375,38028.5,35553.625,35740,35514.375,35808.875,0.029099961,0.031558001,0.000875347,,,,,,,,,,,,,,,,,,,,
547.673,2706.125,38034.375,35572.25,35784.75,35508.375,35844.875,0.028574676,0.031373622,0.000870233,,,,,,,,,,,,,,,,,,,,
548.216,2633.75,37965.125,35449.75,35733.25,35409.875,35785.75,0.028339106,0.032074896,0.000889684,,,,,,,,,,,,,,,,,,,,
548.759,2748.25,38022.375,35591.5,35757.25,35516.5,35840.625,0.028823882,0.031010123,0.00086015,,,,,,,,,,,,,,,,,,,,
549.302,2682,37915.625,35441.25,35674.375,35380.125,35735.125,0.028543748,0.031623377,0.00087716,,,,,,,,,,,,,,,,,,,,
549.845,2717.75,37987,35506.5,35719.25,35426.75,35795.25,0.028862544,0.031671364,0.000878491,,,,,,,,,,,,,,,,,,,,
550.388,2717,37973.25,35493.5,35723.875,35417.375,35799.375,0.028631709,0.031673541,0.000878552,,,,,,,,,,,,,,,,,,,,
550.931,2761.5,37988.75,35559.625,35720,35514.375,35808,0.028911304,0.031029725,0.000860694,,,,,,,,,,,,,,,,,,,,
551.474,2751,37994.75,35508.375,35692.125,35456.125,35746.125,0.029343685,0.031773019,0.000881311,,,,,,,,,,,,,,,,,,,,
552.017,2876.125,38079.25,35597.375,35808.75,35564.375,35905,0.028954869,0.031751332,0.000880709,,,,,,,,,,,,,,,,,,,,
552.56,2997,38226,35732.625,35929,35698.5,36023.375,0.029282209,0.031879679,0.000884269,,,,,,,,,,,,,,,,,,,,
553.103,2797.75,38052.75,35622.125,35739.75,35515.375,35855.625,0.029470756,0.031024253,0.000860542,,,,,,,,,,,,,,,,,,,,
553.646,2753.5,38023.875,35566.375,35750.625,35514.25,35817.875,0.028933975,0.031365793,0.000870015,,,,,,,,,,,,,,,,,,,,
554.189,2834.25,38123.625,35648,35853.25,35591.5,35960,0.028880051,0.031588102,0.000876182,,,,,,,,,,,,,,,,,,,,
554.732,2732,38011.125,35566.375,35844.5,35503.5,35867.5,0.027525834,0.031189051,0.000865113,,,,,,,,,,,,,,,,,,,,
555.275,2795.75,38073.375,35616.375,35824.5,35569.375,35957.875,0.028607202,0.031352492,0.000869646,,,,,,,,,,,,,,,,,,,,
555.818,2780.375,38016.125,35538.875,35741.125,35523.25,35892.75,0.028986435,0.031659513,0.000878162,,,,,,,,,,,,,,,,,,,,
556.361,2794.625,37997.875,35580.875,35780.25,35531.75,35874.75,0.028258042,0.030891014,0.000856846,,,,,,,,,,,,,,,,,,,,
556.904,2726.125,37965,35500.875,35738.125,35448.375,35825.5,0.028350199,0.031482647,0.000873257,,,,,,,,,,,,,,,,,,,,
557.447,2805.5,38031.875,35561.5,35786.5,35527.5,35854.75,0.028604135,0.031577092,0.000875876,,,,,,,,,,,,,,,,,,,,
557.99,2763.875,37928.125,35486.25,35670.625,35459.125,35770.875,0.028816367,0.031256542,0.000866985,,,,,,,,,,,,,,,,,,,,
558.533,2942.75,38127.875,35699.875,35892.375,35678.25,35956.875,0.028508622,0.03105332,0.000861348,,,,,,,,,,,,,,,,,,,,
559.076,2799.875,37989.5,35516,35765.75,35503,35821.875,0.028350031,0.03165278,0.000877976,,,,,,,,,,,,,,,,,,,,
559.619,3149.75,38256.875,35770.5,36017,35786.625,36073.375,0.028631897,0.031901324,0.00088487,,,,,,,,,,,,,,,,,,,,
560.162,2753.25,37919.625,35446.25,35642.875,35440,35727.625,0.029068681,0.031672828,0.000878532,,,,,,,,,,,,,,,,,,,,
560.705,2832,37991,35524.125,35747.875,35539.5,35796.875,0.02863111,0.031593363,0.000876328,,,,,,,,,,,,,,,,,,,,
561.248,2756.125,37928.875,35450.625,35645.375,35455.5,35768.375,0.029152355,0.031731625,0.000880163,,,,,,,,,,,,,,,,,,,,
561.791,2828.25,37937.125,35450.875,35681.875,35471.125,35797,0.028833618,0.03189801,0.000884778,,,,,,,,,,,,,,,,,,,,
562.334,2799.75,37895,35429.625,35663.875,35458.25,35726.75,0.028526267,0.03163293,0.000877425,,,,,,,,,,,,,,,,,,,,
562.877,2823.125,37907.5,35448.25,35643.25,35434.125,35751.375,0.028973514,0.03156156,0.000875445,,,,,,,,,,,,,,,,,,,,
563.42,2780.125,37853.75,35415.875,35586.125,35425,35642.625,0.029027374,0.031287057,0.000867831,,,,,,,,,,,,,,,,,,,,
563.963,2780.25,37879.5,35419.25,35655.125,35392.625,35694.375,0.028433726,0.031560992,0.00087543,,,,,,,,,,,,,,,,,,,,
564.506,2731.25,37866.25,35428.625,35640.125,35411.125,35686.625,0.028426922,0.03122707,0.000866167,,,,,,,,,,,,,,,,,,,,
565.049,2760.875,37904.75,35470.375,35670.375,35415,35703.625,0.028528362,0.03117574,0.000864744,,,,,,,,,,,,,,,,,,,,
565.592,2777,37880,35425.75,35654.75,35372.875,35653.75,0.028442145,0.031477676,0.000873119,,,,,,,,,,,,,,,,,,,,
566.135,2751.5,37870.25,35374.375,35610.25,35334.875,35645.375,0.028888011,0.032016817,0.000888073,,,,,,,,,,,,,,,,,,,,
566.678,2720.75,37801.5,35344.375,35562.625,35295.625,35609,0.028640926,0.031536653,0.000874755,,,,,,,,,,,,,,,,,,,,
567.221,2935,37974.375,35518.75,35718.125,35445,35795.125,0.028906001,0.031555286,0.000875271,,,,,,,,,,,,,,,,,,,,
567.764,2739.75,37824,35354.875,35521.375,35308.375,35621.25,0.029481719,0.03169315,0.000879095,,,,,,,,,,,,,,,,,,,,
568.307,2735.125,37775.125,35303.875,35531.5,35274.125,35581.5,0.028738254,0.031763007,0.000881033,,,,,,,,,,,,,,,,,,,,
568.85,2693.375,37701.25,35254.375,35482.875,35216.875,35518.25,0.028430955,0.031468015,0.000872851,,,,,,,,,,,,,,,,,,,,
569.393,2794.125,37823,35375.5,35561.625,35315.375,35598.625,0.028982881,0.031456781,0.000872539,,,,,,,,,,,,,,,,,,,,
569.936,2697.5,37673.375,35266,35442.375,35241.125,35507.5,0.028625251,0.030970831,0.00085906,,,,,,,,,,,,,,,,,,,,
570.479,3406.375,38033.25,35657.75,35834.375,35635.25,35881.625,0.028493135,0.030865064,0.000856126,,,,,,,,,,,,,,,,,,,,
571.022,2720.5,37640.75,35232.875,35408,35214.375,35444.875,0.028695638,0.031028649,0.000860664,,,,,,,,,,,,,,,,,,,,
571.565,2748.125,37608.375,35217.375,35393.75,35138,35407.625,0.02850551,0.03085824,0.000855937,,,,,,,,,,,,,,,,,,,,
572.108,2693.75,37457.5,35032.125,35207.25,34988.875,35233.125,0.029062895,0.031408425,0.000871198,,,,,,,,,,,,,,,,,,,,
572.651,2741.125,37471,35091.125,35248.625,35032.5,35269.25,0.028719649,0.030828935,0.000855124,,,,,,,,,,,,,,,,,,,,
573.194,2700.875,37385.625,34986.25,35154.75,34914.75,35161.875,0.028872009,0.031132733,0.000863551,,,,,,,,,,,,,,,,,,,,
573.737,2706.25,37341.375,34938.875,35074.75,34847.5,35083.375,0.029394185,0.031221084,0.000866001,,,,,,,,,,,,,,,,,,,,
574.28,2676.625,37152.125,34771.375,34983.875,34730.25,35024.75,0.028210581,0.031076576,0.000861993,,,,,,,,,,,,,,,,,,,,
574.823,2745.625,37154.625,34781.75,34966.25,34694.875,34979.5,0.028538091,0.031032072,0.000860759,,,,,,,,,,,,,,,,,,,,
575.366,2874,37138.5,34782,34997.5,34691.25,35017.625,0.028021541,0.030944815,0.000858338,,,,,,,,,,,,,,,,,,,,
575.909,2717.25,36952.375,34597.625,34789.875,34486.25,34801.75,0.028337411,0.030948497,0.00085844,,,,,,,,,,,,,,,,,,,,
576.452,2816.625,36977.875,34593.75,34819.5,34549.125,34795.875,0.028344758,0.031419151,0.000871495,,,,,,,,,,,,,,,,,,,,
576.995,2736.125,36822.75,34462.5,34614.125,34399.875,34671,0.029092937,0.03116355,0.000864406,,,,,,,,,,,,,,,,,,,,
577.538,2688.625,36690.875,34309.75,34508.25,34242.5,34581.375,0.028812599,0.031530339,0.000874579,,,,,,,,,,,,,,,,,,,,
578.081,2754.25,36588,34274.25,34433.625,34192,34465.75,0.028573531,0.030763927,0.000853321,,,,,,,,,,,,,,,,,,,,
578.624,2733.375,36463.75,34154.25,34295.75,34100,34325.75,0.028851494,0.030802895,0.000854402,,,,,,,,,,,,,,,,,,,,
579.167,2776,36439.375,34115.5,34293.375,34101.375,34347.375,0.028607616,0.031065592,0.000861688,,,,,,,,,,,,,,,,,,,,
579.71,2894.5,36432,34113.875,34202.125,34064.875,34313.5,0.029880562,0.031106481,0.000862823,,,,,,,,,,,,,,,,,,,,
580.253,2927.125,36381.25,34023,34208.25,34010.875,34312.875,0.029167312,0.031746893,0.000880586,,,,,,,,,,,,,,,,,,,,
580.796,3052.25,36451.75,34047.375,34184,34079.875,34350.625,0.030536431,0.032446573,0.000899994,,,,,,,,,,,,,,,,,,,,
581.339,3245,36534.25,34172.375,34334,34185.375,34468.25,0.029697258,0.03196095,0.000886524,,,,,,,,,,,,,,,,,,,,
581.882,3136.875,36433.125,34006.875,34154.125,34054.875,34341,0.030792033,0.032858694,0.000911425,,,,,,,,,,,,,,,,,,,,
582.425,3127.375,36318.875,33917.375,34136.5,33946.875,34215.75,0.029537368,0.032617191,0.000904726,,,,,,,,,,,,,,,,,,,,
582.968,3059,36258.375,33910.125,34075.5,33878.25,34179.125,0.029537119,0.031858903,0.000883693,,,,,,,,,,,,,,,,,,,,
583.511,3166.875,36369.75,33963.125,34172.625,34016.375,34254.875,0.029733449,0.032677854,0.000906409,,,,,,,,,,,,,,,,,,,,
584.054,3225.625,36341.25,33980.5,34199.375,33981.875,34301.75,0.029039167,0.03211899,0.000890907,,,,,,,,,,,,,,,,,,,,
584.597,3184,36292.75,33950.75,34110.875,33937.25,34251.375,0.029606746,0.031861162,0.000883756,,,,,,,,,,,,,,,,,,,,
585.14,2964.25,36018.25,33690.25,33844.75,33635,33948.875,0.029539699,0.031717997,0.000879785,,,,,,,,,,,,,,,,,,,,
585.683,2863.875,35839.75,33550,33746.75,33528.5,33796.625,0.028478605,0.031254278,0.000866922,,,,,,,,,,,,,,,,,,,,
586.226,2787.75,35802.75,33462.125,33685.625,33447.625,33765.125,0.02878269,0.031935579,0.00088582,,,,,,,,,,,,,,,,,,,,
586.769,2840.625,35871.75,33501.375,33656.5,33464.5,33754.125,0.030148862,0.032340591,0.000897054,,,,,,,,,,,,,,,,,,,,
587.312,2887.625,35859.75,33492.375,33697.375,33498.25,33726.625,0.029458763,0.032358101,0.00089754,,,,,,,,,,,,,,,,,,,,
587.855,3777.75,36768.625,34498,34665.5,34433.375,34709.75,0.028607561,0.030969089,0.000859012,,,,,,,,,,,,,,,,,,,,
588.398,2732,35675.625,33367.125,33589.125,33331.625,33617.625,0.028415926,0.031551729,0.000875173,,,,,,,,,,,,,,,,,,,,
588.941,2776.375,35696.375,33398.5,33590.5,33328.5,33639.5,0.028709987,0.031424502,0.000871644,,,,,,,,,,,,,,,,,,,,
589.484,2718.25,35670,33396,33590,33323.25,33626.75,0.028317235,0.03105498,0.000861394,,,,,,,,,,,,,,,,,,,,
590.027,2744.375,35703.875,33413.5,33614.625,33360.875,33672.875,0.028440468,0.031279229,0.000867614,,,,,,,,,,,,,,,,,,,,
590.57,2785.25,35741.875,33438.25,33606,33399.875,33662.5,0.029099528,0.031469745,0.000872899,,,,,,,,,,,,,,,,,,,,
591.113,2752.375,35725.125,33441.5,33610.5,33356.75,33652.625,0.028785636,0.031170664,0.000864603,,,,,,,,,,,,,,,,,,,,
591.656,2726.5,35725,33424.375,33579.5,33421.25,33703.5,0.0291968,0.031385885,0.000870573,,,,,,,,,,,,,,,,,,,,
592.199,2749.875,35753.75,33430,33617.75,33401.125,33672.125,0.029058201,0.031707809,0.000879502,,,,,,,,,,,,,,,,,,,,
592.742,2739.625,35767.875,33521.125,33680.125,33463,33660.25,0.028358236,0.030595784,0.000848657,,,,,,,,,,,,,,,,,,,,
593.285,2817.375,35908.625,33567.625,33774.75,33536.5,33782.875,0.028949045,0.031864522,0.000883849,,,,,,,,,,,,,,,,,,,,
593.828,2714.75,35867.375,33551.375,33717.125,33484.625,33696,0.029122956,0.031451082,0.000872381,,,,,,,,,,,,,,,,,,,,
594.371,2748,35927.375,33650.5,33826.25,33621.625,33824,0.028411645,0.030874586,0.00085639,,,,,,,,,,,,,,,,,,,,
594.914,2728.375,35970.375,33674,33867.25,33658,33851.75,0.028384227,0.031087887,0.000862307,,,,,,,,,,,,,,,,,,,,
595.457,2788,36094.125,33753,33949.25,33705.625,33926.125,0.028909237,0.031653023,0.000877982,,,,,,,,,,,,,,,,,,,,
596,2734.25,36067.5,33834.625,34022.125,33745.75,34029.625,0.027501592,0.030112034,0.000835239,,,,,,,,,,,,,,,,,,,,
596.543,2779.5,36215.125,33896.5,34058.625,33821.125,34094.125,0.02895485,0.031211726,0.000865742,,,,,,,,,,,,,,,,,,,,
597.086,4499.375,37929.625,35630.875,35798.25,35553,35850.75,0.028610897,0.030939578,0.000858193,,,,,,,,,,,,,,,,,,,,
597.629,2774.5,36308.125,33980.875,34152.75,33957.875,34201.625,0.028851785,0.03123718,0.000866448,,,,,,,,,,,,,,,,,,,,
598.172,2981.25,36582.875,34244.75,34412.5,34156.125,34406.75,0.028998628,0.031322684,0.00086882,,,,,,,,,,,,,,,,,,,,
598.715,2754.75,36455.25,34107.5,34264.125,34009.75,34287,0.029196555,0.031360705,0.000869874,,,,,,,,,,,,,,,,,,,,
599.258,2780.125,36442,34102,34311,34043.625,34312.875,0.02840228,0.031290551,0.000867928,,,,,,,,,,,,,,,,,,,,
599.801,2770.25,36493.125,34172.5,34326.75,34096.75,34362.25,0.028835764,0.030963826,0.000858866,,,,,,,,,,,,,,,,,,,,
600.344,2724.125,36546.75,34146.5,34340.375,34104.875,34362,0.029296953,0.031968303,0.000886728,,,,,,,,,,,,,,,,,,,,
600.887,2727.75,36669.125,34326,34498.875,34230.75,34508.625,0.028696839,0.031066401,0.000861711,,,,,,,,,,,,,,,,,,,,
601.43,2805.375,36703,34354.875,34478,34213.125,34535.875,0.029485212,0.03117679,0.000864773,,,,,,,,,,,,,,,,,,,,
601.973,2700.5,36739,34332.25,34509.375,34254.75,34538.75,0.029422104,0.031847194,0.000883368,,,,,,,,,,,,,,,,,,,,
602.516,2778.75,36803.5,34428.625,34591.25,34334,34631.375,0.029197143,0.031422944,0.000871601,,,,,,,,,,,,,,,,,,,,
603.059,2723.125,36784.125,34387,34585.25,34358.625,34612.875,0.028982657,0.031693332,0.000879101,,,,,,,,,,,,,,,,,,,,
603.602,2750,36885,34476.75,34633,34387.125,34708.25,0.029640728,0.031774321,0.000881347,,,,,,,,,,,,,,,,,,,,
604.145,2666.875,36864.75,34466,34688.5,34450.875,34670.625,0.028555753,0.031583951,0.000876067,,,,,,,,,,,,,,,,,,,,
